feature_id	title	type	status	priority	owner	subsystem_ids	component_ids	description	acceptance_criteria	non_goals	risk	level_of_effort	story_points	target_release	rfc_ids	adr_ids	source_uri	source_lines	created_at	updated_at	tags
FEAT-AF12	User Experience	Feature	Proposed		Product Team	SUB-EXTENSIBILITY-F	COMP-user-adoption-risks|COMP-1-core-business-goal|COMP-developer-experience	"- **No overwhelming feature introduction** - users can adopt gradually
- **Personal control** over intelligence level
- **ADHD-friendly progression** with gentle suggestions
- **Always functional baseline** reduces anxiety about system reliability"					0				docs/94-architecture/09-decisions/adr-0010-progressive-enhancement.md	1-5	2025-10-02T03:01:42.599492	2025-10-02T03:01:42.599495	architecture
FEAT-A0D0	Feature Complexity	Feature	Proposed		Product Team		COMP-design-for-discovera|COMP-integration-complexi|COMP-development-feature-	"**Risk**: Multiple intelligence levels create configuration complexity
**Mitigation**: Smart defaults, guided onboarding, simple on/off toggles"					0				docs/94-architecture/09-decisions/adr-0010-progressive-enhancement.md	1-3	2025-10-02T03:01:42.599701	2025-10-02T03:01:42.599702	
FEAT-5E96	Negative	Feature	Proposed		Product Team		COMP-negative|COMP-negative-consequence	"- **Code complexity** from multiple enhancement layers
- **Configuration options** that users must understand
- **Testing complexity** across all intelligence levels
- **Documentation burden** for different feature combinations"					0				docs/94-architecture/09-decisions/adr-0010-progressive-enhancement.md	1-5	2025-10-02T03:01:42.600022	2025-10-02T03:01:42.600023	testing
FEAT-36F1	A/B Testing Approach	Feature	Proposed		Product Team		COMP-concurrency-testing|COMP-integration-testing-|COMP-option-1-leantime-on	"- **Pros**: Data-driven feature adoption
- **Cons**: Inconsistent user experience, harder to support
- **Rejected**: ADHD users need predictable, configurable systems"					0				docs/94-architecture/09-decisions/adr-0010-progressive-enhancement.md	1-4	2025-10-02T03:01:42.600247	2025-10-02T03:01:42.600249	
FEAT-AF35	Impact Level	Feature	Proposed		Product Team		COMP-example-1-graph-trav|COMP-explore-the-impact-o|COMP-impact-metrics	"- `#critical` - Core architectural decisions
- `#major` - Significant feature decisions
- `#minor` - Implementation detail decisions"					0				docs/94-architecture/09-decisions/readme.md	1-4	2025-10-02T03:01:42.613824	2025-10-02T03:01:42.613826	
FEAT-4272	Data Migration	Capability	Proposed		Product Team	SUB-DATA-ORGANIZATI|SUB-PERSONAL-DATA-L	COMP-data-flow-direction|COMP-data-security-500-59|COMP-data-flow-architectu	"- Existing PostgreSQL and Milvus data remains in place
- ArangoDB initially populated via full sync from PostgreSQL
- CDC pipeline activated only after successful validation
- Rollback capability to single-backend mode if needed"					0				docs/94-architecture/09-decisions/adr-0048-conport-memory-orchestration-hub.md	1-5	2025-10-02T03:01:42.619228	2025-10-02T03:01:42.619230	
FEAT-DA99	Attention Management	Feature	Proposed		Product Team	SUB-MEMORY-SYSTEM-I|SUB-UNIFIED-CONTEXT	COMP-management-interface|COMP-attention-management|COMP-consent-management	"```yaml
context_preservation:
  seamless_restoration: Zero cognitive overhead on return
  decision_history: Track and restore mental models
  progress_continuity: Visual progress state maintenance
  interruption_recovery: Graceful handling of context switches

cognitive_load_reduction:
  automatic_summarization: Reduce information overload
  priority_highlighting: Focus attention on critical items
  distraction_filtering: Hide non-essential context
  break_point_preservation: Save state at natur"					0				docs/94-architecture/09-decisions/adr-0012-session-management-persistence.md	1-14	2025-10-02T03:01:42.629519	2025-10-02T03:01:42.629523	
FEAT-E06F	Data Protection	Feature	Proposed		Product Team	SUB-DATA-ORGANIZATI|SUB-PERSONAL-DATA-L	COMP-data-flow-direction|COMP-data-security-500-59|COMP-privacy-protection	"```yaml
encryption:
  at_rest: AES-256 for all persistent storage
  in_transit: TLS 1.3 for all communications
  in_memory: Memory protection for sensitive data

access_control:
  user_isolation: Strict session and memory separation
  role_based_access: Fine-grained permission system
  audit_logging: Complete access trail
  data_residency: Configurable geographic constraints
```"					0				docs/94-architecture/09-decisions/adr-0012-session-management-persistence.md	1-13	2025-10-02T03:01:42.630333	2025-10-02T03:01:42.630334	security|architecture
FEAT-E008	Functional Requirements	Capability	Proposed		Product Team	SUB-PROJECT-MEMORY-	COMP-preservation-require|COMP-personal-memory-requ|COMP-cache-requirements-a	"- Achieve 95% token reduction: 100k → 5k average session consumption
- Dynamic tool mounting based on role (Developer, Researcher, Planner, Reviewer, Ops) and task context
- Session-level hot-swap capability with stdio/HTTP transport support
- Budget-aware pre-tool hooks that trim queries/results and prevent runaway token consumption
- Memory offload via Letta (core/recall/archival tiers) to keep prompts minimal"					0				docs/94-architecture/09-decisions/adr-0034-metamcp-role-aware-tool-brokering.md	1-6	2025-10-02T03:01:42.632823	2025-10-02T03:01:42.632826	
FEAT-4FAD	Constraints	Feature	Proposed		Product Team	SUB-5-DESIGN-PRINCI	COMP-5-design-principles-|COMP-5-technical-constrai|COMP-security-constraints	"- Must maintain Claude-flow as primary orchestrator (wrap, don't replace)
- Support existing Docker MCP infrastructure without major rewrites
- Use standard MCP transports for portability (stdio/HTTP)
- Preserve all ADHD accommodations: context preservation, gentle time awareness, checkpointing"					0				docs/94-architecture/09-decisions/adr-0034-metamcp-role-aware-tool-brokering.md	1-5	2025-10-02T03:01:42.633384	2025-10-02T03:01:42.633387	
FEAT-D659	Justification	Feature	Proposed		Product Team			"**Primary reasons:**
1. **Token Optimization**: Achieves 95% token reduction (100k→5k) enabling cost-effective operation at scale
2. **ADHD Accommodation**: Progressive disclosure and role-based toolsets eliminate cognitive overload and decision paralysis
3. **Performance**: Dynamic loading eliminates context pollution, improving model response times and reasoning quality
4. **Scalability**: Architecture supports future tool ecosystem growth without proportional context bloat

**ADHD-Specific Ju"					0				docs/94-architecture/09-decisions/adr-0034-metamcp-role-aware-tool-brokering.md	1-16	2025-10-02T03:01:42.634590	2025-10-02T03:01:42.634592	testing|performance|architecture
FEAT-126D	Negative Consequences	Feature	Proposed		Product Team		COMP-negative|COMP-negative-consequence	"- ❌ **Implementation complexity**: New broker architecture adds system complexity and potential failure points
- ❌ **Broker dependency**: Creates single point of coordination that requires robust health monitoring
- ❌ **Learning curve**: Users must adapt to role-based workflows and tool constraints
- ❌ **Development overhead**: Significant initial development effort to build and test orchestration layer"					0				docs/94-architecture/09-decisions/adr-0034-metamcp-role-aware-tool-brokering.md	1-5	2025-10-02T03:01:42.635231	2025-10-02T03:01:42.635232	testing|architecture
FEAT-376E	Implementation	Feature	Proposed		Product Team	SUB-6-IMPLEMENTATIO	COMP-implementation|COMP-store-successful-imp|COMP-week-7-slash-command	"1. Single sync service polls each system via MCP/JSON-RPC every 300s
2. Exponential backoff with jitter for retries on failures
3. Dead-letter queue for persistent sync failures requiring manual review
4. Health checks for each system endpoint before sync attempts
5. Configurable intervals and feature flags for gradual rollout"					0				docs/94-architecture/09-decisions/adr-0040-sync-mechanism-polling-mcp.md	1-7	2025-10-02T03:01:42.638784	2025-10-02T03:01:42.638786	architecture
FEAT-D895	Decision Outcome	Feature	Proposed		Product Team	SUB-DECISION	COMP-decision|COMP-decision-logging-25m|COMP-1-core-architecture-	"Chosen option: **UX phase rails + presets/layouts + automatic phase metadata**

- Introduce a `phase:` field in front-matter for RFCs, Feature Hubs, or documents.
- Create CLI/slash commands/layout presets: e.g. `/layout:discover`, `/layout:define`, `/layout:develop`, `/layout:deliver` that configure the workspace (context panels, research panel, code view, etc.).
- Add a visual badge or UI indicator in Feature Hub docs to show current phase.
- Enforce rules per phase via lint or CI: e.g., allow"					0				docs/94-architecture/09-decisions/adr-0047-adopt-ux-phase-tracker-preset-layouts.md	1-8	2025-10-02T03:01:42.643489	2025-10-02T03:01:42.643491	
FEAT-FD7E	Validation	Feature	Proposed		Product Team		COMP-auto-save-validation|COMP-performance-validati|COMP-validation	"We will consider the decision successfully implemented and useful if:

- At least 80% of new RFCs/Feature Hubs have `phase:` front-matter set.
- Code reviews / PRs detect when phase rules aren't followed (e.g. ADR created in Discover).
- Team finds the layout presets usable.
- Internal feedback shows less drift / fewer ""missing context"" complaints in features."					0				docs/94-architecture/09-decisions/adr-0047-adopt-ux-phase-tracker-preset-layouts.md	1-7	2025-10-02T03:01:42.644317	2025-10-02T03:01:42.644319	
FEAT-A8EA	Attention-Friendly Design	Feature	Proposed		Product Team	SUB-5-DESIGN-PRINCI	COMP-1-adhd-first-api-des|COMP-design-decisions-fro|COMP-visual-design-elemen	"- **Immediate response**: <50ms latency prevents attention drift
- **Visual progress**: Clear completion indicators maintain motivation
- **Graceful degradation**: Workflow continues even if ConPort temporarily unavailable
- **Minimal configuration**: Zero-setup access to full feature set"					0				docs/94-architecture/09-decisions/adr-0506-conport-hybrid-architecture.md	1-5	2025-10-02T03:01:42.667804	2025-10-02T03:01:42.667806	performance
FEAT-2D15	Log progress completion	Feature	Proposed		Product Team		COMP-progress-tracking|COMP-log-architectural-de|COMP-log-task-progress	"await update_progress(""Feature implementation complete"", ""DONE"", 100)
```"					0				docs/94-architecture/09-decisions/adr-0506-conport-hybrid-architecture.md	1-3	2025-10-02T03:01:42.668201	2025-10-02T03:01:42.668202	
FEAT-4D40	Project Memory Requirements	Feature	Proposed		Product Team	SUB-PROJECT-MEMORY-|SUB-QUERY-EXISTING-	COMP-preservation-require|COMP-validated-memory-est|COMP-working-memory-offlo	"- **Architectural decisions**: Design choices, patterns, and rationale
- **Implementation context**: Code patterns, successful approaches, lessons learned
- **Project-specific knowledge**: Domain understanding, business logic, constraints
- **Team collaboration**: Shared decisions, conventions, and agreements
- **Evolution tracking**: How the project has changed over time
- **Context handoffs**: Seamless knowledge transfer between development sessions"					0				docs/94-architecture/09-decisions/adr-0505-conport-integration.md	1-7	2025-10-02T03:01:42.701467	2025-10-02T03:01:42.701469	architecture
FEAT-B917	Data Organization in ConPort	Feature	Proposed		Product Team	SUB-DATA-ORGANIZATI|SUB-PERSONAL-DATA-L	COMP-1-api-not-enabled-in|COMP-after-enabling-api-i|COMP-in-leantime-settings	"- **`decisions/`**: Architectural decisions with full context and rationale
- **`patterns/`**: Successful code patterns and implementation approaches
- **`context/`**: Domain knowledge, business rules, and project constraints
- **`evolution/`**: Change history and learning from past decisions
- **`conventions/`**: Team agreements, coding standards, and practices"					0				docs/94-architecture/09-decisions/adr-0505-conport-integration.md	1-6	2025-10-02T03:01:42.702603	2025-10-02T03:01:42.702604	
FEAT-A187	Rollback Capability	Capability	Proposed		Product Team			"- All new schema additions can be ignored by existing code
- New MCP tools use separate endpoints
- ArangoDB can be disconnected without affecting core functionality
- Milvus new collections are independent of existing ones"					0				docs/94-architecture/09-decisions/adr-0049-enhanced-graph-schema.md	1-5	2025-10-02T03:01:42.709183	2025-10-02T03:01:42.709184	
FEAT-1068	Rollback Strategy	Capability	Proposed		Product Team	SUB-INTEGRATION-STR	COMP-rate-limiting-strate|COMP-versioning-strategy|COMP-4-embedding-strategy	"- Environment variable toggles for embedder selection
- Dual-read capability during transition
- Automated fallback to OpenAI on VoyageAI failures"					0				docs/94-architecture/09-decisions/adr-0013-rag-search-architecture.md	1-4	2025-10-02T03:01:42.711903	2025-10-02T03:01:42.711904	
FEAT-D0AE	Negative	Feature	Proposed		Product Team		COMP-negative|COMP-negative-consequence	"- **Format constraints**: Must map diverse tool outputs to common schema
- **Loss of nuance**: Some tool-specific metadata may not fit cleanly
- **Migration effort**: Existing logs need transformation to new format"					0				docs/94-architecture/09-decisions/adr-0004-normalize-conversation-schema.md	1-4	2025-10-02T03:01:42.713551	2025-10-02T03:01:42.713552	
FEAT-6841	Intelligent Search	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR	COMP-12-exa-web-search-re|COMP-full-semantic-search|COMP-search-by-keyword	"Find anything from your project history:
```bash
dopemux search ""how did we implement authentication""
dopemux search --type decision ""database choice""
dopemux search --time ""last week"" ""bug fix""
```"					0				docs/92-runbooks/runbook-memory-hub-implementation.md	1-7	2025-10-02T03:01:42.730389	2025-10-02T03:01:42.730390	database
FEAT-ADDE	Enable/disable Top-3 generation	Feature	Proposed	P3	Product Team		COMP-3-generation-window	"dopemux sync feature top3-today enable
dopemux sync feature top3-today disable"					0				docs/92-runbooks/runbook-zero-touch-sync.md	1-3	2025-10-02T03:01:42.755290	2025-10-02T03:01:42.755291	
FEAT-343E	User Support (500-599)	Feature	Proposed		Product Team		COMP-data-security-500-59|COMP-migration-support|COMP-executive-function-s	"- [RB-501: User Account Recovery](501-account-recovery.md) - Help users regain access
- [RB-502: Context Restoration Help](502-context-help.md) - Session recovery support
- [RB-503: ADHD Feature Troubleshooting](503-adhd-troubleshooting.md) - Optimization issues
- [RB-504: Migration Assistance](504-migration-help.md) - Help users move systems
- [RB-505: Training & Onboarding](505-training.md) - New user support"					0				docs/92-runbooks/readme.md	1-6	2025-10-02T03:01:42.760560	2025-10-02T03:01:42.760562	
FEAT-8F50	PostgreSQL AGE Installation Checklist	Epic	Proposed		Product Team	SUB-INSTALLATION-FL	COMP-installation-flow|COMP-installation-steps	"**Epic**: DB-001 Database Foundation
**Task**: 1.1.1 Research AGE Installation Requirements
**Status**: ✅ Complete
**Date**: 2025-10-02"					0				docs/92-runbooks/runbook-postgresql-age-installation.md	1-6	2025-10-02T03:01:42.762114	2025-10-02T03:01:42.762116	database
FEAT-4B20	MCP System Integration Map	Capability	Proposed		Product Team	SUB-ENHANCED-ROLE-S|SUB-LEANTIME-S-TECH	COMP-5-claude-code-deskto|COMP-7-leantime-api-and-w|COMP-analytics-integratio	"**Component Dependencies:**
- **Broker (`src/dopemux/mcp/broker.py`)**: Central coordination hub
  - Test: Message routing between MCP servers
  - Test: Graceful handling of server failures
  - Dependencies: session_manager, roles, observability

- **Roles (`src/dopemux/mcp/roles.py`)**: Permission and capability management
  - **CRITICAL**: You noted ""implementation fundamentally wrong""
  - Deep dive needed: What specific problems are occurring?
  - Test: Role assignment and validation
  - Test"					0				docs/92-runbooks/runbook-extended-roadmap.md	1-18	2025-10-02T03:01:42.766383	2025-10-02T03:01:42.766384	testing|architecture
