from_id	from_type	to_id	to_type	relation	rationale	confidence
RS-73751946	Research	FEAT-3FDF	Feature	informs	Research provides relevant context	0.68
RS-73751946	Research	FEAT-98D2	Feature	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-15b0f445	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-implementation	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-ready-to-start-imple	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-for-developers	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-letta-framework-inte	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-8f47ddb3	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-ai-assistant-windows	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-the-foundation-start	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-file-navigation-meet	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-c	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-t	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-1-2-7-category-archi	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-3-2-category-2-agent	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-3-7-category-7-integ	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-4-attention-and-hype	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-advantages-of-letta-	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-identified-for-futur	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-risks-and-mitigation	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-adr-default-embeddin	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-context	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-core-components	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-4-long-context-route	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-adhd-accommodation	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-mcp-server-classific	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-2-research-knowledge	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-1-chat-window	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-2-diff-window	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-3-generation-window	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-4-context-window	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-what-you-ll-learn	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-understanding-the-in	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-your-first-ai-intera	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-activate-deep-focus-	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-context-preservation	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-api-overview	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-key-features	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-api-key-authenticati	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-versioning-strategy	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-conclusion	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-infrastructure-requi	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-core-extension-frame	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-integration-with-ext	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-primary-frameworks	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-adhd-optimized-integ	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-lazygit-integration	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-1-ingestor-system-sr	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-5-indexing-system-sr	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-mcp-servers-availabl	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-optimized-for-node-j	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-simplified-validatio	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-implementation-steps	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-1-architect-agent-sy	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-3-terminal-chat-inte	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-technical-requiremen	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-modernization-notes	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-quick-start	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-troubleshooting	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-architecture	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-basic-memory-pro	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-key-technologies	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-examples	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-4-validate-links-py	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-memory-first-develop	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-research-driven-impl	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-token-budget-managem	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-context7-integration	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-2ab79f26	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-e5233cd1	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-todo-block	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-96f8eecf	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-execution-steps	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-quick-setup-check	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-information-displaye	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-setup-process	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-2-smart-parsing-exam	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-a333a682	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-description	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-3-development-workfl	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-process-user-request	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-automatic-health-che	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-module-boundaries	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-1-extraction-system	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-completed-components	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-partially-implemente	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-not-yet-implemented	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-extensibility-points	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-logging	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-new-llm-backends	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-implementation-risks	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-3-mcp-integration-op	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-577a2797	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-research-mode	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-2-manage-models-mode	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-8-update-tasks-updat	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-25-research-research	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-pattern-3-experiment	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-prd-driven-feature-d	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-workflow-transition-	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-primary-interaction-	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-configuration-manage	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-mcp-integration-stat	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-phase-2-enhanced-int	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-phase-3-advanced-fea	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-metamcp-core	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-key-technical-decisi	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-3-unit-test-implemen	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-integration-complexi	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-adhd-optimized-visua	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-revolutionary-adhd-d	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-mcp-integration-oper	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-2-pymilvus-api-chang	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-4-embedding-strategy	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-phase-2-advanced-fea	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-leantime-api-trouble	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-1-api-not-enabled-in	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-login-with-username-	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-priority-1-enable-ap	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-2-created-metamcp-se	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-components-working	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-next-steps	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-dopemux-memory-syste	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-available-http-endpo	Component	informs	Research provides relevant context	0.68
RS-73751946	Research	COMP-1-store-a-project-de	Component	informs	Research provides relevant context	0.68
